filename,title,rating,ship,language,category,lovers,wordcount,published,hits,freeform_tags
66_1.txt,Высокий полет,teen,none,Русский,multi,Ginny Weasley/Harry Potter,8789,2020-03-27,1059,Friendship|Family|Harry Potter is Skull (Katekyou Hitman Reborn!)|Post-Traumatic Stress Disorder - PTSD|Canonical Character Death|One Night Stands|Перевод на русский / Translation in Russian
66_2.txt,The Philosopher's Omens,general,none,English,none,Aziraphale/Crowley (Good Omens),38913,2020-01-30,10728,Magic|Alternate Universe - Professors|Angst|Fluff|Child Abuse|Alternate Universe - Harry Potter Setting|Informal adoption|Crowley and Aziraphale kind of steal Harry|Diagon Alley|Quidditch|Denial of Feelings|(Kind of? They just don&#39;t want to deal with it.)|Book 1: Harry Potter and the Philosopher&#39;s Stone|Crowley Was Raphael Before Falling (Good Omens)|Aziraphale was his &quot;friend&quot;|JK Rowling is wack and I&#39;m going to make this Not Her Original Story At All|Love Confessions|Harry Potter Gets a Hug|quite a few actually|Crowley is Good With Kids (Good Omens)|Soft Aziraphale (Good Omens)
66_3.txt,Leyendo Persephone Jackson Y El ladrón del rayo,general,none,Español,het,Harry Potter/Percy Jackson,7047,2020-06-16,869,Albus Dumbledore Bashing|Ron Weasley Bashing|Hermione Granger Bashing|Molly Weasley Bashing|Time Travel|Book Series: Percy Jackson and the Olympians|Alternate Universe - Harry Potter Setting|Book 1: The Lightning Thief (Percy Jackson)
66_4.txt,Bits and Pieces,general,none,English,gen,John Watson/Sherlock Holmes,15263,2020-03-14,2777,Alternate Universe - Harry Potter Setting|Post-Reichenbach|BAMF John Watson|Confused Sherlock Holmes|Fluff|Wizard John Watson|Muggle Sherlock|There&#39;s A Tag For That|basically: let&#39;s give muggle sherlock a tour of hogwarts|John is having the time of his life|john also loves the hell out of sherlock but doesn&#39;t know how to say it
66_5.txt,Revelations of Godrics Hallow,mature,none,English,het,Harry Potter/Hermione Granger,4898,2020-03-24,2182,Horcurx Influence|Wizarding Wars (Harry Potter)|Revelations|Godrics Hallow|Hurt/Comfort|Friendship/Love|romantic|Not Epilogue Compliant|Love|Friendship|Harry Potter Epilogue What Epilogue / EWE
66_6.txt,The Best Of Sirius Black/ Sirius POV,general,none,English,none,Remus Lupin/Sirius Black,3793,2020-03-24,420,Patronus|Marauders|Marauders Era (Harry Potter)|Marauders Friendship (Harry Potter)|POV Sirius Black|Young Sirius Black|Eventual Sirius Black/Remus Lupin|Gay Sirius Black|Queer Character|Hogwarts|Hijinks &amp; Shenanigans|Sarcasm|Fluff and Humor|Feel-good|Inappropriate Humor|wolfstar|Eventual Relationships|Eventual Wolfstar - Freeform|Moony - Freeform|Wormtail - Freeform|Padfoot - Freeform|Prongs - Freeform
66_7.txt,Boy Who Lived To Be A Demon,mature,none,English,multi,Harry Potter/Severus Snape,74931,2019-02-27,28979,Mates|Dom/sub|Dark Harry|Creature Harry Potter|Demon Harry|Dom Harry|Sub Severus Snape|Sub Voldemort|Bad Albus Dumbledore|Minor Character Death|Violence
66_8.txt,A Happy Place,teen,none,English,het,Neville Longbottom/Pansy Parkinson,4698,2020-03-17,1613,Drabble Collection|Mutual Pining|Herbology|Hurt/Comfort|Older Man/Younger Woman|Second War with Voldemort|Hogwarts Eighth Year|Girls&#39; Night Out|Falling In Love|One Shot Collection|Alternate Universe - Boxing|Protectiveness|Caring|Hogwarts Sixth Year|Insomnia|Forgiveness|Friendship|Romance|First Dates|Dating|Post-Battle of Hogwarts|Battle of Hogwarts|Pregnancy|Unplanned Pregnancy|Misunderstandings|Miscommunication|Getting Together|Getting Back Together|Getting to Know Each Other|Fluff
66_9.txt,Neville Longbottom and the Prisoner Who Lived,teen,none,English,gen,Harry Potter/Neville Longbottom,8285,2020-03-17,376,Hurt/Comfort|Obsession|Alternate Universe - Canon Divergence|Canon-Typical Violence|Book 4: Harry Potter and the Goblet of Fire|Fix-It of Sorts|Sad|Maybe OOC|Aftermath of Torture|Past Torture|Investigation|Mystery
66_10.txt,Unexpected,explicit,none,English,het,Harry Potter/Hermione Granger,2845,2020-03-15,3776,Romance|Fluff|Family|Pregnancy
66_11.txt,The Great Fall,mature,none,English,none,none,1575,missing data,missing data,none
66_12.txt,Weltschmerz,teen,none,English,femslash,Camila Cabello/Lauren Jauregui,74404,2018-12-02,6818,Camren - Freeform|girlxgirl|Alternate Universe - Hogwarts|5h|Gryffindor/Slytherin Inter-House Relationships
66_13.txt,Speak To Me,notrated,none,English,het,Original Female Character/Severus Snape,52081,2019-09-21,1188,Slow Burn|Old Friends|escaping the past|new start|hidden identities|teacher&#39;s POV|Teacher/Student Bonding|Pranks|Dark Days|Death|Grief/Mourning|Secrets|Music|New class|Voice of an Angel|Order of the Phoenix - Freeform|Patronus
66_14.txt,Me and you(r ghost),general,none,English,multi,Nagini/Neville Longbottom,1866,2020-03-29,889,ghost!nagini|Harry Potter Epilogue What Epilogue / EWE|Neville Longbottom is a Good Friend|Post-Battle of Hogwarts|Grief/Mourning|POV Neville Longbottom|POV Nagini
66_15.txt,Harry Potter and the Bonus Content,general,none,English,none,none,4236,2020-03-29,343,Bonus Content|special features|deleted scenes/chapters|hogwarts schedules
66_16.txt,To the Victors,explicit,none,English,het,Hermione Granger/Tom Riddle,27597,2019-08-01,29837,Alternate Universe|Dark|Pureblood Culture (Harry Potter)|Slow Burn|Child Abuse|Good Draco Malfoy|Bellatrix Lestrange is her own warning|Canon Typical Prejudice|Dead Dove: Do Not Eat|bamf Hermione is coming|Mainly tomione|Grooming|very minor lucius malfoy/bellatrix lestrange|Tom Riddle is His Own Warning|Gaslighting|pseudo-incest vibes|Forced Breeding|Abuse of Power|No Pregnancy|Romance isn&#39;t end goal
66_17.txt,Collecting Rent,explicit,none,English,slash,Draco Malfoy/Harry Potter,67916,missing data,missing data,none
66_18.txt,A Poem by Snape,notrated,none,English,het,Lily Evans Potter/Severus Snape,153,missing data,missing data,none
66_19.txt,Connection (Un)Broken,general,none,English,femslash,Ginny Weasley/Pansy Parkinson,100,missing data,missing data,none
66_20.txt,Aching,teen,none,English,slash,Dean Thomas/Seamus Finnigan,1398,missing data,missing data,none
67_1.txt,Many Generations of Peverells,teen,none,English,multi,none,78033,missing data,missing data,none
67_2.txt,One in a Blue Moon,general,none,English,other,Teddy Lupin/Victoire Weasley,9729,missing data,missing data,none
67_3.txt,In the Eye of the Beholder,teen,none,English,multi,Harry Potter/Sirius Black,4939,missing data,missing data,none
67_4.txt,The Blackest Magic saves the day,mature,none,English,multi,Daryl Dixon/Harry Potter,36968,missing data,missing data,none
67_5.txt,Second chances.,general,none,English,multi,Harry Potter/Theodore Nott,1427,missing data,missing data,none
67_6.txt,A Strange Set of Circumstances: The Half-Blood Prince,teen,none,English,slash,Harry Potter/Lisa Turpin,77047,missing data,missing data,none
67_7.txt,When It's All Over,teen,none,English,multi,Original Male Character/Original Male Character,2202,missing data,missing data,none
67_8.txt,Dragon Tamers and Magizoology,general,none,English,slash,Blaise Zabini/Charlie Weasley,4581,missing data,missing data,none
67_9.txt,Timeless,teen,none,English,multi,Hugo Weasley/Original Female Character(s),2948,missing data,missing data,none
67_10.txt,Зелье страсти - вот те здрасте...,mature,none,Русский,slash,Peter Parker/Tony Stark,17190,missing data,missing data,none
67_11.txt,Harry Potter and the Gemini Curse,teen,none,English,multi,Ginny Weasley/Harry Potter,374022,missing data,missing data,none
67_12.txt,Harry Potter and the Shards of Heaven,mature,none,English,multi,Ginny Weasley/Harry Potter,80000,missing data,missing data,none
67_13.txt,A True Family,teen,none,English,gen,Albus Dumbledore/Minerva McGonagall,48067,missing data,missing data,none
67_14.txt,Nightowl,teen,none,English,het,Hermione Granger/Phil Coulson,14498,missing data,missing data,none
67_15.txt,Entanglement,explicit,none,English,het,Draco Malfoy/Hermione Granger,80812,missing data,missing data,none
67_16.txt,With You,explicit,none,English,het, Pansy Parkinson/Aragorn | Estel ,17102,missing data,missing data,none
67_17.txt,The Founders' Tale,notrated,none,English,multi,Original Female Character(s)/Remus Lupin,8482,missing data,missing data,none
67_18.txt,Hurricane,teen,none,English,slash,Harry Potter/Original Male Character(s),6308,missing data,missing data,none
67_19.txt,Des sentiments inconvenants,mature,none,Français,slash,Draco Malfoy/Ron Weasley,18725,missing data,missing data,none
67_20.txt,50 razones para tener sexo,explicit,none,Español,slash,Draco Malfoy/Harry Potter,33351,missing data,missing data,none
68_1.txt,and she said yes,general,none,English,het,Hermione Granger/Viktor Krum,715,missing data,missing data,none
68_2.txt,Hermione Granger &amp; the Goblet of Fire,general,none,English,het,Harry Potter/Hermione Granger,67060,missing data,missing data,none
68_3.txt,An Unexpected Attraction,teen,none,English,multi,James Potter/Lily Evans Potter,163893,missing data,missing data,none
68_4.txt,Accidental Aging,teen,none,English,het,Draco Malfoy/Reader,2373,missing data,missing data,none
68_5.txt,The Power Paradox,mature,none,English,multi,Harry Potter/Nick Burkhardt,86385,missing data,missing data,none
68_6.txt,Change of Plans,explicit,none,English,slash,Harry Potter/Voldemort,30380,missing data,missing data,none
68_7.txt,In The Dark,explicit,none,English,multi,Draco Malfoy/Harry Potter,42566,missing data,missing data,none
68_8.txt,Hope and Healing,mature,none,English,het,Fleur Delacour/Harry Potter,191965,missing data,missing data,none
68_9.txt,Out of Hatred,teen,none,English,het,Draco Malfoy/Pansy Parkinson,14466,missing data,missing data,none
68_10.txt,Lost in Forever,mature,none,English,het,Draco Malfoy/Hermione Granger,7530,missing data,missing data,none
68_11.txt,Harry Potter and the Throne of Magic: The Consort Files,teen,none,English,multi,none,523,missing data,missing data,none
68_12.txt,Kuoleman puutarhuri,mature,none,Suomi,slash,Finnian/Harry Potter,1887,missing data,missing data,none
68_13.txt,Dissonance,mature,none,English,slash,Draco Malfoy/Harry Potter,272,missing data,missing data,none
68_14.txt,Off the Ground,explicit,none,English,het,Draco Malfoy/Hermione Granger,2876,missing data,missing data,none
68_15.txt,I Will Always Be With You,teen,none,English,multi,James Potter/Lily Evans Potter,21966,missing data,missing data,none
68_16.txt,ღ ᴍɪɴᴇ ღ,mature,none,Español,multi,Harry Potter/Tom Riddle,2036,missing data,missing data,none
68_17.txt,His Girl Granger,mature,none,English,het,Draco Malfoy/Hermione Granger,7707,missing data,missing data,none
68_18.txt,Why is Roonil Wazlib?,teen,none,English,slash,Harry Potter/Tom Riddle,1919,missing data,missing data,none
68_19.txt,For Mother,mature,none,English,het,Harry Potter/Narcissa Black Malfoy,29334,missing data,missing data,none
68_20.txt,The Silent Call,mature,none,English,het,Draco Malfoy/Hermione Granger,20013,missing data,missing data,none
69_1.txt,Magic of the Heroes,teen,none,English,multi,Annabeth Chase/Percy Jackson,21817,missing data,missing data,none
69_2.txt,Harry Potter and the Mirror of Erised,general,none,English,none,Harry Potter/Rubeus Hagrid,63566,missing data,missing data,none
69_3.txt,13: Till Morning,mature,none,English,het,none,3807,missing data,missing data,none
69_4.txt,all waiting is long,notrated,none,English,multi,Hermione Granger/Remus Lupin,15621,missing data,missing data,none
69_5.txt,Witches In Trees,mature,none,English,femslash,Bellatrix Black Lestrange/Hermione Granger,5232,missing data,missing data,none
69_6.txt,Pur-Sang,general,none,Suomi,slash,Harry Potter/Sanguini,489,missing data,missing data,none
69_7.txt,Catch the Wind,teen,none,English,het,Hermione Granger/Severus Snape,161035,missing data,missing data,none
69_8.txt,Double Force,teen,none,English,slash,Keith/Lance (Voltron),1542,missing data,missing data,none
69_9.txt,The Forgotten Book,explicit,none,English,none,Lily Evans Potter/Severus Snape,21699,missing data,missing data,none
69_10.txt,Spiked Tea,mature,none,English,multi,none,1918,missing data,missing data,none
69_11.txt,斯内普站街文（对不起我还没想好题目）,explicit,none,中文,het,Hermione Granger/Severus Snape,27451,missing data,missing data,none
69_12.txt,L'Élu et le Sacrifice,general,none,Français,gen,none,409,missing data,missing data,none
69_13.txt,Saved by the Eagle,mature,none,English,het,Lestrange Sr/Tom Riddle,13366,missing data,missing data,none
69_14.txt,Enticement,teen,none,English,slash, Tom Riddle/Harry Potter,57383,missing data,missing data,none
69_15.txt,Forest Fires,mature,none,English,multi,Original Male Character(s)/Sirius Black,39271,missing data,missing data,none
69_16.txt,The Measure of Magic,teen,none,English,slash,Jesper Fahey/Wylan Van Eck,36696,missing data,missing data,none
69_17.txt,The Road Not Taken,notrated,none,English,multi,none,6070,missing data,missing data,none
69_18.txt,Unthinkable,explicit,none,English,multi,Charlie Weasley/Severus Snape,111020,missing data,missing data,none
69_19.txt,Pitsipaita,teen,none,Suomi,slash,Arthur Weasley/Harry Potter,625,missing data,missing data,none
69_20.txt,Life is but a Dream,mature,none,English,femslash,Hermione Granger/Narcissa Black Malfoy,11433,missing data,missing data,none
70_1.txt,Hindsight,teen,none,English,het,Draco Malfoy/Hermione Granger,23885,missing data,missing data,none
70_2.txt,Fantastic Ficlets and Where I Post Them,mature,none,English,slash,Newt Scamander/Original Percival Graves,62942,missing data,missing data,none
70_3.txt,Quarantine,explicit,none,English,het,Newt Scamander/Tina Goldstein,12706,missing data,missing data,none
70_4.txt,"""Mr. Graves wird Sie jetzt empfangen""",explicit,none,Deutsch,slash,Credence Barebone/Original Percival Graves,77974,missing data,missing data,none
70_5.txt,Regresa a mí.,teen,none,Español,het,Ginny Weasley/Harry Potter,5145,missing data,missing data,none
70_6.txt,Happy Anniversary,explicit,none,English,multi,Pansy Parkinson/Ron Weasley,2081,missing data,missing data,none
70_7.txt,Ministeritön ministerin toimisto,teen,none,Suomi,slash,Harry Potter/Kingsley Shacklebolt,786,missing data,missing data,none
70_8.txt,Guarding the Dragon,explicit,none,English,het,Draco Malfoy/Hermione Granger,63073,missing data,missing data,none
70_9.txt,The Littlest Malfoy,notrated,none,English,multi,Draco Malfoy/Harry Potter,32613,missing data,missing data,none
70_10.txt,Wolf Pack,mature,none,English,het,Sirius Black/You,53841,missing data,missing data,none
70_11.txt,Closer Than Brothers - Part III,mature,none,English,slash,Albus Dumbledore/Gellert Grindelwald,37381,missing data,missing data,none
70_12.txt,Onmyōji &amp; Sailor Moon,teen,none,English,multi,Chiba Mamoru/Tsukino Usagi,54139,missing data,missing data,none
70_13.txt,All the Sweeter,general,none,English,femslash,Ginny Weasley/Narcissa Black Malfoy,100,missing data,missing data,none
70_14.txt,Til Death Do Us Part,mature,none,English,slash,Harry Potter/Tom Riddle | Voldemort,77786,missing data,missing data,none
70_15.txt,Cuchulainin Stout,teen,none,Suomi,slash,Harry Potter/Seamus Finnigan,461,missing data,missing data,none
70_16.txt,Nos petites morts du quotidien,explicit,none,Français,multi,James Potter/Severus Snape,13765,missing data,missing data,none
70_17.txt,Backs Against the Wall,explicit,none,English,multi,Marlene McKinnon/Sirius Black,59092,missing data,missing data,none
70_18.txt,Where is the Lie,teen,none,English,slash,Draco Malfoy/Harry Potter,271,missing data,missing data,none
70_19.txt,Blood Filled Chalice,explicit,none,English,slash,none,87228,missing data,missing data,none
70_20.txt,19 Years,teen,none,English,het,Ginny Weasley/Harry Potter,9201,missing data,missing data,none
71_1.txt,Catapultati nel mondo magico,general,none,Italiano,none,none,430,missing data,missing data,none
71_2.txt,The Curse of the Sea,mature,none,English,multi,Draco Malfoy/Harry Potter,7278,missing data,missing data,none
71_3.txt,before the door of hell lamps burned,teen,none,English,gen,Harry Potter/Sirius Black,53407,missing data,missing data,none
